RefseqId	GeneId	Chrom	TxStart	TxEnd	Strand	RpkmCondition1	RpkmCondition2	baseMean	log2FoldChange	pvalue	padj	'-LOG10(pval)'	'-LOG10(padj)'
NM_011993	Dpysl4	chr7	139086000	139101791	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_012052	Rps3	chr7	99477895	99483709	-	9.45e+02	1.41e+03	38998.015638403	-0.460883297445706	0.346978419851103	0.999926082898195	4.60e-01	3.21e-05
NM_013520,NR_102725	Flt3l	chr7	45131188	45136432	-	8.68e+01	9.40e+01	1712.85238734958	-0.00579963268195299	0.988764286560608	0.999926082898195	4.91e-03	3.21e-05
NM_013616	Olfr65	chr7	103906341	103907447	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_013617	Olfr64	chr7	103892809	103894471	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_013618	Olfr66	chr7	103881305	103882241	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_013619	Olfr67	chr7	103787211	103791830	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_013620	Olfr68	chr7	103777395	103778343	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_013621	Olfr69	chr7	103767276	103771594	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_013624	Otog	chr7	46240986	46311434	+	0.00e+00	4.44e-02	3.81308225782048	-5.41577371820967	0.0323637140838918	1	1.49e+00	0.00e+00
NM_013647	Rps16	chr7	28350688	28352698	+	5.35e+02	7.77e+02	7153.73632609449	-0.400247554752191	0.554345753817342	0.999926082898195	2.56e-01	3.21e-05
NM_013676	Supt5	chr7	28314895	28338719	-	1.08e+02	9.58e+01	6374.58137904633	0.285868768349704	0.473903342585153	0.999926082898195	3.24e-01	3.21e-05
NM_013725	Rps11	chr7	45122387	45124389	-	9.14e+02	1.60e+03	13340.3548255067	-0.68809928351364	0.190711981001459	0.999926082898195	7.20e-01	3.21e-05
NM_013779	Magel2	chr7	62376978	62381640	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_013782	Ptdss2	chr7	141131285	141156154	+	5.04e+00	7.03e+00	230.38993091416	-0.383446924664549	0.438566926926803	0.999926082898195	3.58e-01	3.21e-05
NM_013788	Peg12	chr7	62461870	62464510	-	4.61e-02	9.21e-03	1.2931371688322	2.16646043668082	0.575912981356561	1	2.40e-01	0.00e+00
NM_013789	Sergef	chr7	46443158	46639807	-	5.17e+00	5.56e+00	138.597140266186	-0.00295755279861287	0.995499183779214	0.999926082898195	1.96e-03	3.21e-05
NM_013809	Cyp2g1	chr7	26808926	26821197	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_013863	Bag3	chr7	128523582	128546979	+	1.05e+01	7.54e+00	420.995422389258	0.606401649891109	0.218849180404994	0.999926082898195	6.60e-01	3.21e-05
NM_013877	Cabp5	chr7	13398154	13408878	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_013886	Hdgfl3	chr7	81881255	81934459	-	2.76e+00	4.29e+00	364.283046637445	-0.525469094984401	0.240525605879968	0.999926082898195	6.19e-01	3.21e-05
NM_015789	Dkkl1	chr7	45207524	45211883	-	4.37e-01	1.74e-01	4.97495253344081	1.40073842210232	0.436757887383937	1	3.60e-01	0.00e+00
NM_015808	Krtap5-1	chr7	142296376	142297134	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_015809	Krtap5-4	chr7	142303501	142304503	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_016669	Crym	chr7	120186379	120201989	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_016680,NR_125832,NR_125833,NR_125834,NR_125835,NR_125836	Clasrp	chr7	19581037	19604486	-	3.39e+01	3.25e+01	1364.31172769665	0.158276350051026	0.724125173874258	0.999926082898195	1.40e-01	3.21e-05
NM_016682	Uba2	chr7	34140696	34168529	-	5.85e+01	6.39e+01	2737.28757402889	-0.0179470623416229	0.964396169298833	0.999926082898195	1.57e-02	3.21e-05
NM_016720	Neu3	chr7	99811438	99828417	-	2.16e+00	8.12e-01	89.3845048189575	1.51773632147863	0.0101301761887603	0.24542179426378	1.99e+00	6.10e-01
NM_016721	Iqgap1	chr7	80711582	80803331	-	8.44e+01	6.90e+01	10058.0868130743	0.400674884311789	0.312964805063148	0.999926082898195	5.05e-01	3.21e-05
NM_016772	Ech1	chr7	28825337	28832239	+	5.76e+01	8.83e+01	1464.34292167649	-0.49935096805016	0.255149544305155	0.999926082898195	5.93e-01	3.21e-05
NM_016849,NR_045611	Irf3	chr7	44997647	45002848	+	5.94e+01	6.09e+01	2185.54598920163	0.0621092087676397	0.88294710476754	0.999926082898195	5.41e-02	3.21e-05
NM_016870,NM_212441,NM_212442	Acsm3	chr7	119760922	119784896	+	3.50e-02	8.81e-03	1.07253078840019	1.86385362964955	0.65300165553335	1	1.85e-01	0.00e+00
NM_016956	Hbb-b2	chr7	103812523	103813923	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_016974	Dbp	chr7	45705246	45710203	+	1.78e+01	9.91e+00	416.490025140012	0.949810892453541	0.0325203905059592	0.526328634221791	1.49e+00	2.79e-01
NM_016978	Oat	chr7	132557474	132576398	-	3.39e+01	5.79e+01	1741.02622454112	-0.659092793316235	0.110892953984439	0.999926082898195	9.55e-01	3.21e-05
NM_017371	Hpx	chr7	105591610	105600116	-	0.00e+00	6.57e-02	0.827861975829493	-3.23092405040724	0.505393855884826	1	2.96e-01	0.00e+00
NM_017394	Slc7a10	chr7	35186384	35201111	+	0.00e+00	3.47e-01	5.77700025321682	-6.02004601198826	0.00711283510109773	1	2.15e+00	0.00e+00
NM_017461	Septin1	chr7	127214441	127218445	-	3.97e+02	4.28e+02	10616.8505397694	-0.00349861338730972	0.993149821069401	0.999926082898195	2.99e-03	3.21e-05
NM_018742	Bet1l	chr7	140853383	140856383	-	1.62e+01	1.80e+01	468.336835601277	-0.0637816759241242	0.895072440892557	0.999926082898195	4.81e-02	3.21e-05
NM_018791	Zfp108	chr7	24254793	24262444	+	1.39e-01	1.88e-01	7.53646480864641	-0.363335537492315	0.805079699946968	0.999926082898195	9.42e-02	3.21e-05
NM_018795	Abcc6	chr7	45976379	46030286	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_018811	Abhd2	chr7	79273265	79361601	+	2.46e+01	2.10e+01	1177.77055557685	0.327420202954245	0.465028689042437	0.999926082898195	3.33e-01	3.21e-05
NM_018820	Sertad1	chr7	27486952	27490314	+	5.42e+01	4.19e+01	1019.96567448466	0.485196690459169	0.302206195900604	0.999926082898195	5.20e-01	3.21e-05
NM_018867	Cpxm2	chr7	132042809	132154741	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_019394	Mia	chr7	27179740	27181149	-	3.75e-01	1.70e-01	2.77509055074973	1.27608289056899	0.581884708787745	1	2.35e-01	0.00e+00
NM_019412,NM_198048	Prx	chr7	27499323	27520041	+	2.59e-01	4.48e-01	30.9860179397763	-0.768936306628918	0.410803958494234	0.999926082898195	3.86e-01	3.21e-05
NM_019419	Arl6ip1	chr7	118118889	118129625	-	9.90e+01	1.18e+02	4091.59752991748	-0.138468904408571	0.73937636623192	0.999926082898195	1.31e-01	3.21e-05
NM_019430	Cacng3	chr7	122671743	122769394	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_019458	Paf1	chr7	28392995	28399383	+	4.81e+01	3.92e+01	1524.33632720706	0.411198377211138	0.330571809618901	0.999926082898195	4.81e-01	3.21e-05
NM_019459	Nphs1	chr7	30460057	30488609	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_019503,NM_052991,NM_052992,NM_194321	Fxyd1	chr7	31051677	31055656	-	8.27e-02	0.00e+00	0.432782647221408	2.23590302097659	0.648457896265011	1	1.88e-01	0.00e+00
NM_019546	Prodh2	chr7	30493657	30513402	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_019564	Htra1	chr7	130936202	130985658	+	0.00e+00	3.52e-02	0.616388087474713	-2.76671006671712	0.57042491395868	1	2.44e-01	0.00e+00
NM_019566	Rhog	chr7	102239122	102250118	-	1.11e+02	1.07e+02	2444.90507143019	0.162718407911521	0.695398450960627	0.999926082898195	1.58e-01	3.21e-05
NM_019580	Gde1	chr7	118688557	118705738	-	2.31e+01	2.88e+01	701.785130911042	-0.211514161262604	0.616029425065752	0.999926082898195	2.10e-01	3.21e-05
NM_019649	Clptm1	chr7	19631579	19665030	-	2.68e+01	2.80e+01	2002.14778922832	0.0396290584367757	0.926597308345068	0.999926082898195	3.31e-02	3.21e-05
NM_019738	Nupr1	chr7	126623245	126625470	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_019746	Pdcd5	chr7	35641984	35647482	-	1.12e+01	1.07e+01	126.078878997016	0.202662885703309	0.793493131441984	0.999926082898195	1.00e-01	3.21e-05
NM_019772	1110004F10Rik	chr7	116093379	116105210	+	3.12e+01	4.08e+01	891.852710326575	-0.271353923111175	0.589271055475431	0.999926082898195	2.30e-01	3.21e-05
NM_019799	Rhcg	chr7	79593362	79617657	-	0.00e+00	1.72e-02	0.308194043737356	-1.71499275149384	0.729839590610572	1	1.37e-01	0.00e+00
NM_019866	Spib	chr7	44525994	44532071	-	1.63e-02	5.20e-02	1.67006721656824	-1.47972577956558	0.632530152198551	1	1.99e-01	0.00e+00
NM_019915	Art2b	chr7	101575728	101581161	-	1.45e+01	9.41e+00	856.045413652288	0.732465204895646	0.0894730707093199	0.960976764930995	1.05e+00	1.73e-02
NM_019928	Klk4	chr7	43881159	43885804	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_019951	Sec11a	chr7	80915378	80947550	-	1.04e+02	9.20e+01	1951.97533511959	0.303152551350967	0.549026527054968	0.999926082898195	2.60e-01	3.21e-05
NM_019981	Tex101	chr7	24668011	24672050	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_020013	Fgf21	chr7	45613889	45615490	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_020024	Taf10	chr7	105742893	105744338	-	5.30e+01	6.37e+01	780.365849357291	-0.159951415125916	0.717645513554849	0.999926082898195	1.44e-01	3.21e-05
NM_020050	Tmem9b	chr7	109735835	109752263	-	6.46e+01	5.50e+01	1799.0783668149	0.346274056330923	0.417443094969663	0.999926082898195	3.79e-01	3.21e-05
NM_020051	Ascl3	chr7	109727464	109731732	-	1.18e+00	3.77e-01	10.019693264475	1.74262118875958	0.194647901544872	0.999926082898195	7.11e-01	3.21e-05
NM_020052	Scube2	chr7	109798690	109865679	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_020261	Psg23	chr7	18606342	18616501	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_020262	Zfp109	chr7	24227794	24237598	-	1.38e+00	1.71e+00	75.1350227569664	-0.195484769369862	0.752989290650411	0.999926082898195	1.23e-01	3.21e-05
NM_020268	Klk1b27	chr7	44052289	44056711	+	0.00e+00	3.82e-01	2.89300852100582	-5.0296445290977	0.0738810204901405	1	1.13e+00	0.00e+00
NM_020277	Trpm5	chr7	143071528	143094642	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_020289	Olfr544	chr7	102484113	102488307	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_020290	Olfr690	chr7	105329216	105330278	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_020291	Olfr480	chr7	108065767	108066795	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_020486	Bcam	chr7	19756137	19770532	-	4.86e-01	1.50e-01	13.6727009425553	1.7807139346568	0.144860688482509	0.999926082898195	8.39e-01	3.21e-05
NM_020563	Scgb1b2	chr7	31290518	31291816	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_020598	Olfr17	chr7	107097466	107098414	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_020606	Parva	chr7	112427705	112591688	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_020610	Nrip3	chr7	109758055	109781545	-	7.96e-02	6.48e-02	5.03882895382477	0.401395695438562	0.816101302396081	1	8.83e-02	0.00e+00
NM_020616	Akip1	chr7	109703677	109712183	+	9.29e+00	1.06e+01	182.714194973273	-0.0608291482607403	0.917803061245134	0.999926082898195	3.73e-02	3.21e-05
NM_020623	Pth	chr7	113385575	113388573	-	4.24e-02	0.00e+00	0.271542918718707	1.50298889141928	0.762736379473232	1	1.18e-01	0.00e+00
NM_021282	Cyp2e1	chr7	140763818	140774990	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_021307	Zfp112	chr7	24112319	24127952	+	3.40e-01	5.91e-01	28.6178894977518	-0.699798104041804	0.413415952075882	0.999926082898195	3.84e-01	3.21e-05
NM_021336,NR_152094	Snrpa1	chr7	66060335	66074587	+	2.81e+01	3.00e+01	643.935411137222	0.0189712554557957	0.96717805918663	0.999926082898195	1.45e-02	3.21e-05
NM_021366	Klf13	chr7	63886350	63938915	-	7.07e+01	7.53e+01	8256.91082020216	0.00803309460236746	0.984903138503571	0.999926082898195	6.61e-03	3.21e-05
NM_021387	Vstm2b	chr7	40899277	40929968	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_021397,NR_153655	Zbtb32	chr7	30589680	30592942	-	8.98e-01	4.22e-01	16.4362612764624	0.640807854504972	0.588611893924105	0.999926082898195	2.30e-01	3.21e-05
NM_021427	Fam181b	chr7	93079878	93081721	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_021454	Cdc42ep5	chr7	4151259	4164705	-	6.11e-02	0.00e+00	0.487934242329411	2.39100122766897	0.625032553157061	1	2.04e-01	0.00e+00
NM_021492	Ap3b2	chr7	81460398	81493925	-	5.98e-03	0.00e+00	0.216391323610704	1.33732002476953	0.788669263383526	1	1.03e-01	0.00e+00
NM_021554	Mettl9	chr7	121034444	121076835	+	2.86e+01	2.53e+01	872.602892665919	0.278928612017602	0.51110301432771	0.999926082898195	2.91e-01	3.21e-05
NM_021608	Dctn5	chr7	122133040	122149044	+	3.73e+01	2.99e+01	923.357005576792	0.449297293159751	0.393899610632439	0.999926082898195	4.05e-01	3.21e-05
NM_021876	Eed	chr7	89954653	89980976	-	3.13e+01	3.18e+01	1160.15249586418	0.100941374193147	0.838261731473313	0.999926082898195	7.66e-02	3.21e-05
NM_021879,NR_157030,NR_157031	Oca2	chr7	56239758	56536518	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_021885	Tub	chr7	109010879	109034459	+	0.00e+00	1.83e-02	0.929090525609476	-3.38736615098273	0.434328680944158	1	3.62e-01	0.00e+00
NM_021887	Il21r	chr7	125603428	125633570	+	9.98e+01	1.27e+02	5211.69404760545	-0.249711659812635	0.556639804831672	0.999926082898195	2.54e-01	3.21e-05
NM_021889	Syt9	chr7	107370789	107548655	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_022007	Fxyd7	chr7	31042514	31051454	-	2.24e-01	0.00e+00	1.35771459359354	3.86102245459284	0.348050051320539	1	4.58e-01	0.00e+00
NM_022409	Zfp296	chr7	19577286	19580656	+	4.12e-01	5.83e-01	13.4771603667726	-0.372527411344149	0.742052244543826	0.999926082898195	1.30e-01	3.21e-05
NM_022999	Prrg2	chr7	45053606	45061652	-	1.25e+00	4.75e-01	20.3374523645993	1.48445116558723	0.154084374964328	0.999926082898195	8.12e-01	3.21e-05
NM_023203	Dctpp1	chr7	127256958	127260667	-	1.13e+01	1.89e+01	168.399831113685	-0.621301706785569	0.32071892890773	0.999926082898195	4.94e-01	3.21e-05
NM_023239	Nsmce3	chr7	64871681	64873040	-	1.42e+01	1.40e+01	339.992464696336	0.124616990122518	0.785989516821841	0.999926082898195	1.05e-01	3.21e-05
NM_023258	Pycard	chr7	127991372	127993867	-	4.86e+01	3.53e+01	1604.84714294208	0.580627274421377	0.217864460803915	0.999926082898195	6.62e-01	3.21e-05
NM_023289	Ceacam11	chr7	17972166	17978556	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_023331	Mrpl46	chr7	78775340	78783089	-	1.89e+01	2.20e+01	373.081709079958	-0.10879938187683	0.821100610325697	0.999926082898195	8.56e-02	3.21e-05
NM_023377	Stard5	chr7	83632016	83642328	+	6.71e+00	6.98e+00	294.083294319339	0.0482551675814177	0.920284721742731	0.999926082898195	3.61e-02	3.21e-05
NM_023440	Tmem86b	chr7	4628039	4630482	-	5.33e+00	4.50e+00	106.516860820255	0.344508708381285	0.556377559932369	0.999926082898195	2.55e-01	3.21e-05
NM_023566	Muc2	chr7	141690339	141754691	+	3.19e-03	2.01e-02	1.44916749856013	-2.36838384644744	0.525063831911757	1	2.80e-01	0.00e+00
NM_023637	Sars2	chr7	28741967	28753879	+	1.24e+01	1.02e+01	385.22590655509	0.386971528373641	0.406445096048892	0.999926082898195	3.91e-01	3.21e-05
NM_023671	Clns1a	chr7	97696656	97720793	+	1.65e+01	1.86e+01	1056.55234994528	-0.0545375340994496	0.899431348721828	0.999926082898195	4.60e-02	3.21e-05
NM_023712,NR_045537	Spns1	chr7	126370059	126377934	-	2.76e+01	2.14e+01	1170.59649556196	0.461951255264715	0.354315644461613	0.999926082898195	4.51e-01	3.21e-05
NM_023750	Zfp84	chr7	29768551	29781419	+	7.01e+00	7.06e+00	715.154120378135	0.105698333755704	0.818273813437026	0.999926082898195	8.71e-02	3.21e-05
NM_023860	Krtap5-3	chr7	142201363	142203015	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_024220	Ndufc2	chr7	97400002	97407800	+	4.14e+01	4.79e+01	541.968125304767	-0.0796824213065536	0.897083313456962	0.999926082898195	4.72e-02	3.21e-05
NM_024228	Gdpd3	chr7	126766413	126775645	+	1.49e+01	2.62e+01	389.059067178493	-0.658203989307898	0.759948926245414	0.999926082898195	1.19e-01	3.21e-05
NM_024253	Nkg7	chr7	43437137	43438246	+	8.69e-01	2.85e+00	26.1803316610495	-1.62797624227037	0.0822899877465751	0.919987969573984	1.08e+00	3.62e-02
NM_024413	Plekhf1	chr7	38220653	38227994	-	4.87e-02	6.17e-02	1.5276791473722	-0.197986524440644	0.946991839474051	1	2.37e-02	0.00e+00
NM_024414	Stx1b	chr7	127806843	127824531	-	1.93e-02	2.28e-02	0.579736962456064	-0.152771125792006	0.975364548831474	1	1.08e-02	0.00e+00
NM_025301	Mrpl17	chr7	105803781	105811087	-	3.03e+00	3.51e+00	389.188232804821	-0.0956406244459878	0.838453126282187	0.999926082898195	7.65e-02	3.21e-05
NM_025324	Zfp524	chr7	5015507	5018488	+	1.78e+01	1.52e+01	324.788143997033	0.341985049650659	0.481141345805088	0.999926082898195	3.18e-01	3.21e-05
NM_025330	Hsd17b14	chr7	45554927	45567321	+	3.89e-02	4.41e-02	1.00309378002414	-0.0721879963187429	0.983883600981062	1	7.06e-03	0.00e+00
NM_025344	Eif3f	chr7	108934414	108941942	+	2.98e+02	2.84e+02	7772.65633348291	0.17056630343817	0.693755407081412	0.999926082898195	1.59e-01	3.21e-05
NM_025347,NM_026875	Ypel3	chr7	126776974	126780514	+	1.78e+02	1.13e+02	2506.77988566833	0.763575160384605	0.0832855742907748	0.925008771985802	1.08e+00	3.39e-02
NM_025348	Ndufa3	chr7	3617372	3620163	+	1.40e+02	2.00e+02	1059.05041707164	-0.37448114875511	0.802381335104863	0.999926082898195	9.56e-02	3.21e-05
NM_025378	Ifitm3	chr7	141009589	141010744	-	3.45e+00	1.23e+01	88.4316554266276	-1.75216694357878	0.00561166733969434	0.163210621884674	2.25e+00	7.87e-01
NM_025390	Pop4	chr7	38262819	38271348	-	1.54e+01	1.93e+01	372.18610581166	-0.220096830544072	0.620475220403858	0.999926082898195	2.07e-01	3.21e-05
NM_025392	Bccip	chr7	133709332	133721145	+	5.51e+01	6.78e+01	1355.27952082544	-0.183097800954162	0.680354529230306	0.999926082898195	1.67e-01	3.21e-05
NM_025460,NR_157050	Tmem126a	chr7	90450699	90457203	-	1.43e+01	1.55e+01	203.048837279092	-0.00847322124770854	0.987554323860963	0.999926082898195	5.44e-03	3.21e-05
NM_025593	Polr2l	chr7	141471859	141475153	-	2.78e+00	2.13e+00	73.3243762749411	0.494149836256267	0.456246493707852	0.999926082898195	3.41e-01	3.21e-05
NM_025605	Lamtor1	chr7	101905836	101911903	+	2.87e+01	3.49e+01	666.168312044695	-0.175881517516158	0.698986450528787	0.999926082898195	1.56e-01	3.21e-05
NM_025616	Timm50	chr7	28305825	28312046	-	2.59e+01	2.71e+01	553.885352193846	0.0448270524446435	0.921822343917266	0.999926082898195	3.54e-02	3.21e-05
NM_025628,NR_157092	Cox6b1	chr7	30616970	30626114	-	1.71e+02	1.50e+02	1339.31872226517	0.288917955935063	0.676507686056544	0.999926082898195	1.70e-01	3.21e-05
NM_025668	Spcs2	chr7	99837568	99858883	-	4.71e+01	4.88e+01	2402.72107996139	0.0711287457378829	0.874092633062896	0.999926082898195	5.84e-02	3.21e-05
NM_025826	Acadsb	chr7	131410600	131446211	+	6.04e+00	8.78e+00	439.016389195551	-0.414441052440616	0.412538965191197	0.999926082898195	3.85e-01	3.21e-05
NM_025846	Rras2	chr7	114046781	114117781	-	1.91e+01	1.33e+01	661.939716540066	0.648890057067	0.18390499169518	0.999926082898195	7.35e-01	3.21e-05
NM_025850	Fank1	chr7	133776890	133881532	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_025880	2410002F23Rik	chr7	44246721	44252319	+	3.03e+01	3.64e+01	1165.40383687717	-0.166983301596653	0.716271397409252	0.999926082898195	1.45e-01	3.21e-05
NM_025886	Rassf7	chr7	141215859	141218658	+	4.90e+00	6.26e+00	149.661212392956	-0.2613163355557	0.63362341307544	0.999926082898195	1.98e-01	3.21e-05
NM_025897,NM_133951	Rrp8	chr7	105731729	105736584	-	1.37e+01	1.41e+01	707.777484628256	0.0691406473685364	0.872710510566089	0.999926082898195	5.91e-02	3.21e-05
NM_025898	Napa	chr7	16098579	16117982	+	4.60e+01	4.85e+01	2010.82555655911	0.031313061672442	0.938800318347461	0.999926082898195	2.74e-02	3.21e-05
NM_025899	Uqcrc2	chr7	120635188	120659523	+	7.53e+01	9.16e+01	2779.55192664157	-0.170879147026013	0.681594802757023	0.999926082898195	1.66e-01	3.21e-05
NM_025957	Ceacam14	chr7	17812681	17815627	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_025989	Gp2	chr7	119442536	119459272	-	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_025997	Ramac	chr7	81762952	81769490	+	6.91e+00	8.16e+00	191.052533117757	-0.10785539641806	0.870449877338916	0.999926082898195	6.03e-02	3.21e-05
NM_025999	Rnf141	chr7	110816534	110844381	-	1.14e+00	1.86e+00	25.1493631504813	-0.584593314059473	0.520049708102226	0.999926082898195	2.84e-01	3.21e-05
NM_026010	Lipt2	chr7	100159276	100160931	+	6.49e-01	1.60e+00	24.2186943558807	-1.16685947903984	0.202444089850157	0.999926082898195	6.94e-01	3.21e-05
NM_026042	Med29	chr7	28385246	28392690	-	3.58e+00	3.94e+00	144.105820191849	-0.0289895312670166	0.959226601395196	0.999926082898195	1.81e-02	3.21e-05
NM_026046	Zfp329	chr7	12803779	12818860	-	2.29e+00	2.16e+00	314.515066713112	0.199137788864072	0.682892747271052	0.999926082898195	1.66e-01	3.21e-05
NM_026111	Qpctl	chr7	19140216	19149196	-	6.76e+00	9.29e+00	296.259401558788	-0.365059974336073	0.476891169743521	0.999926082898195	3.22e-01	3.21e-05
NM_026140	Ears2	chr7	122034161	122067086	-	4.25e+00	5.35e+00	553.241526706949	-0.230078815847558	0.59721244629594	0.999926082898195	2.24e-01	3.21e-05
NM_026158	Isoc2b	chr7	4844959	4866179	-	3.68e+00	6.89e+00	98.5032086097744	-0.81398696076265	0.167071265314004	0.999926082898195	7.77e-01	3.21e-05
NM_026181	Gpatch1	chr7	35276543	35318440	-	7.57e+00	7.67e+00	413.478436882986	0.0889081184878374	0.839740688424218	0.999926082898195	7.59e-02	3.21e-05
NM_026384	Dgat2	chr7	99153662	99182713	-	9.11e-02	2.73e-01	7.15391769533433	-1.46435083826806	0.330112967647414	0.999926082898195	4.81e-01	3.21e-05
NM_026418	Rgs10	chr7	128373624	128418172	-	1.86e+02	7.95e+01	2095.17582029106	1.33652809928882	0.00122677412578002	0.0548083497259137	2.91e+00	1.26e+00
NM_026436	Tmem86a	chr7	47050639	47054776	+	9.33e-01	1.12e+00	32.3225952754503	-0.186961229566392	0.826628317557154	0.999926082898195	8.27e-02	3.21e-05
NM_026458	Abca14	chr7	120203963	120325352	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_026483	Mphosph10	chr7	64376540	64392236	-	2.35e+01	2.29e+01	913.791401757411	0.161434118144926	0.747103381908334	0.999926082898195	1.27e-01	3.21e-05
NM_026533	Rps13	chr7	116331506	116334190	-	8.22e-01	1.27e+00	10.7435212989578	-0.513309656177428	0.69071489790722	0.999926082898195	1.61e-01	3.21e-05
NM_026545	Psmd8	chr7	29174186	29180673	-	7.69e+01	8.76e+01	2206.67845423394	-0.0736781784667476	0.865054776272895	0.999926082898195	6.30e-02	3.21e-05
NM_026655,NR_152380	2310057M21Rik	chr7	131341610	131362726	-	5.02e+00	5.22e+00	310.04696367035	0.0664273027894506	0.885953108509161	0.999926082898195	5.26e-02	3.21e-05
NM_026690	Aspdh	chr7	44465434	44467751	+	0.00e+00	1.49e-01	1.23277617494943	-3.77402389552666	0.377857872566841	1	4.23e-01	0.00e+00
NM_026695,NR_075104	Etfb	chr7	43444071	43457800	+	1.77e+01	2.56e+01	344.609571359594	-0.423215276293627	0.396644521178493	0.999926082898195	4.02e-01	3.21e-05
NM_026716	Sycn	chr7	28540884	28542210	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_026731	Ppp1r14a	chr7	29289319	29293390	+	5.73e-02	1.59e-01	0.99366795037081	-1.47762846666665	0.706264125938444	1	1.51e-01	0.00e+00
NM_026734	Tmem126b	chr7	90468832	90475995	-	8.86e+00	1.01e+01	144.829819620985	-0.075611462643936	0.891125360323936	0.999926082898195	5.01e-02	3.21e-05
NM_026741	Zfp579	chr7	4992851	4996101	-	1.01e+01	7.06e+00	329.740166285363	0.616826297487535	0.190162655240008	0.999926082898195	7.21e-01	3.21e-05
NM_026795,NM_178056	Tm2d3	chr7	65693416	65701913	+	2.13e+01	2.66e+01	395.522443820945	-0.203806182874902	0.690005529470699	0.999926082898195	1.61e-01	3.21e-05
NM_026806	Klk5	chr7	43842268	43851181	+	0.00e+00	0.00e+00	0	0	1	1	0.00e+00	0.00e+00
NM_026812	Hddc3	chr7	80343136	80346097	+	4.56e+00	6.15e+00	81.4184631332276	-0.317302970538629	0.62120252163628	0.999926082898195	2.07e-01	3.21e-05
